,Country,EdLevel,YearsCodePro,Salary
5662,9,0,3.0,12864.0
5663,11,0,14.0,22440.0
5667,5,1,6.0,38388.0
5668,9,2,5.0,63984.0
5671,4,2,7.0,47990.0
5672,9,1,23.0,23436.0
5673,5,0,3.0,49272.0
5674,5,1,6.0,38328.0
5680,13,1,4.0,48756.0
5684,8,0,3.0,52464.0
5685,0,3,5.0,116065.0
5686,5,0,12.0,106644.0
5688,4,2,8.0,47990.0
5689,9,1,17.0,8508.0
5690,14,2,5.0,98248.0
5692,6,3,2.0,3864.0
5693,13,1,4.0,52416.0
5696,7,1,17.0,53322.0
5702,9,2,22.0,63984.0
5703,10,0,6.0,41628.0
5705,9,3,5.0,20472.0
5709,16,0,12.0,829224.0
5714,6,0,2.0,20636.0
5716,5,2,7.0,44796.0
5717,12,0,9.0,45857.0
5722,4,2,4.0,42018.0
5723,5,1,2.0,127968.0
5728,5,0,0.5,56521.0
5729,7,1,25.0,127968.0
5730,9,1,3.0,7680.0
5733,5,0,5.0,61853.0
5735,8,0,4.0,33912.0
5736,9,0,10.0,13332.0
5737,9,2,17.0,41832.0
5739,3,1,2.0,43727.0
5740,8,0,29.0,51756.0
5742,9,0,10.0,125544.0
5743,0,0,6.0,101203.0
5745,9,0,4.0,23940.0
5747,16,2,12.0,125639.0
5748,6,1,9.0,23215.0
5750,15,3,10.0,26304.0
5753,13,0,20.0,67044.0
5755,9,0,8.0,76783.0
5761,5,2,32.0,74651.0
5762,5,0,18.0,106644.0
5763,4,1,8.0,34979.0
5765,9,2,17.0,26849.0
5766,9,0,3.0,36036.0
5768,16,0,15.0,144.0
5771,12,2,4.0,35192.0
5772,4,2,4.0,27768.0
5773,9,0,9.0,34140.0
5775,5,3,18.0,101312.0
5778,16,0,24.0,89204.0
5779,7,0,5.0,36259.0
5780,11,1,0.5,8316.0
5782,9,0,14.0,73616.0
5784,7,2,3.0,25596.0
5786,9,1,0.5,7740.0
5787,9,1,10.0,13548.0
5791,9,2,8.0,63552.0
5792,9,2,3.0,17856.0
5793,0,3,15.0,84925.0
5794,13,3,8.0,54852.0
5796,12,1,5.0,38392.0
5797,16,0,28.0,118101.0
5799,5,3,3.0,66540.0
5801,7,2,20.0,49056.0
5802,9,1,21.0,124716.0
5803,9,0,9.0,50448.0
5804,9,2,9.0,77652.0
5805,4,2,8.0,44790.0
5807,9,0,2.0,124447.0
5808,9,1,10.0,44796.0
5812,9,0,1.0,10188.0
5813,7,0,4.0,319932.0
5818,16,0,30.0,95979.0
5819,1,2,7.0,47990.0
5821,9,0,3.0,14388.0
5822,16,1,1.0,40833.0
5824,9,2,6.0,38388.0
5825,7,0,30.0,575880.0
5826,9,2,9.0,61601.0
5829,12,0,1.0,19729.0
5835,13,0,7.0,91421.0
5837,4,2,2.0,38392.0
5841,9,2,5.0,31992.0
5842,10,0,7.0,78000.0
5843,11,1,9.0,46800.0
5845,9,2,15.0,85315.0
5846,13,0,8.0,121894.0
5851,6,2,12.0,25794.0
5852,6,2,14.0,23220.0
5853,7,0,20.0,90647.0
5854,13,0,6.0,53628.0
5856,9,0,3.0,72444.0
5857,5,1,6.0,66540.0
5858,5,0,3.0,57588.0
5859,7,1,11.0,26772.0
5860,5,0,6.0,47990.0
5863,13,2,10.0,79236.0
5866,9,1,4.0,70740.0
5868,0,0,20.0,212313.0
5871,5,1,3.0,95979.0
5873,9,0,1.0,6216.0
5874,9,1,10.0,143484.0
5875,8,1,11.0,69318.0
5876,8,0,14.0,69318.0
5880,7,1,12.0,85315.0
5881,7,1,20.0,15997.0
5882,5,1,6.0,55032.0
5884,7,1,10.0,42657.0
5885,9,0,7.0,24882.0
5889,4,2,8.0,46923.0
5890,9,1,8.0,30348.0
5891,12,2,33.0,95979.0
5892,9,0,7.0,42228.0
5893,4,2,14.0,76783.0
5895,7,2,5.0,51189.0
5896,8,2,15.0,32244.0
5897,6,0,5.0,7428.0
5901,9,3,20.0,373253.0
5904,5,0,4.0,47990.0
5905,6,0,7.0,15480.0
5907,9,0,2.0,2688.0
5908,5,1,19.0,3733.0
5909,6,0,3.0,216672.0
5910,9,0,4.0,4788.0
5911,9,2,7.0,65388.0
5912,9,0,7.0,54432.0
5913,16,2,12.0,94230.0
5914,4,2,5.0,38392.0
5921,11,2,3.0,51948.0
5922,6,0,11.0,51589.0
5923,7,2,11.0,122640.0
5925,14,0,3.0,82736.0
5930,16,3,10.0,65031.0
5934,17,0,8.0,500000.0
5936,9,1,2.0,7512.0
5937,5,0,4.0,55455.0
5939,9,0,15.0,37325.0
5940,9,2,12.0,61428.0
5944,9,2,6.0,16356.0
5945,14,0,7.0,86868.0
5946,8,0,5.0,39672.0
5948,6,0,3.0,34822.0
5949,5,2,2.0,76783.0
5950,9,0,15.0,31992.0
5951,7,2,7.0,28152.0
5952,16,0,18.0,59050.0
5953,10,2,6.0,69372.0
5956,11,3,22.0,103908.0
5957,9,2,7.0,42000.0
5958,9,2,4.0,18444.0
5959,16,2,14.0,389482.0
5961,4,2,25.0,111976.0
5962,5,0,3.0,63986.0
5965,7,3,5.0,268740.0
5971,9,2,6.0,32717.0
5972,9,0,14.0,41016.0
5974,6,0,1.0,11607.0
5975,14,0,3.0,89975.0
5978,10,2,10.0,43938.0
5979,13,1,12.0,60948.0
5980,9,2,2.0,17856.0
5981,9,2,16.0,82185.0
5982,9,2,17.0,83184.0
5984,9,1,4.0,22212.0
5985,9,0,6.0,55032.0
5990,13,2,11.0,56076.0
5992,5,0,3.0,37325.0
5993,12,0,2.0,69318.0
5996,16,2,9.0,144485.0
5998,6,2,10.0,38688.0
5999,6,0,2.0,6192.0
6000,6,0,14.0,18576.0
6001,1,2,20.0,159966.0
6007,15,0,1.0,12.0
6008,4,2,15.0,42657.0
6009,9,1,5.0,33648.0
6010,9,1,2.0,27936.0
6018,16,2,7.0,51512.0
6019,16,1,12.0,79153.0
6020,17,0,10.0,185000.0
6021,9,0,2.0,17952.0
6022,5,0,7.0,959796.0
6023,12,2,9.0,60787.0
6024,13,1,4.0,54852.0
6026,4,0,8.0,75995.0
6029,4,1,6.0,37325.0
6030,9,0,1.0,29436.0
6031,9,2,1.0,62223.0
6032,9,0,3.0,7680.0
6036,1,2,20.0,84456.0
6037,5,2,7.0,101312.0
6039,9,0,0.5,18000.0
6040,16,1,10.0,87948.0
6043,4,2,2.0,35196.0
6049,9,2,10.0,42000.0
6051,6,0,2.0,3864.0
6053,9,2,4.0,82964.0
6054,9,1,0.5,3036.0
6055,9,0,2.0,17052.0
6058,5,0,7.0,59987.0
6059,9,1,10.0,62712.0
6060,9,2,4.0,69108.0
6067,8,1,7.0,74651.0
6071,5,0,3.0,50123.0
6073,9,0,4.0,90000.0
6077,16,0,9.0,46487.0
6083,9,1,3.0,11520.0
6085,12,2,6.0,42657.0
6086,5,1,3.0,53748.0
6087,5,1,20.0,38388.0
6090,5,3,9.0,74651.0
6092,9,1,5.0,100440.0
6094,6,0,3.0,15477.0
6098,9,1,3.0,78464.0
6099,9,2,3.0,49368.0
6100,14,3,1.0,12408.0
6102,5,2,5.0,49056.0
6103,17,1,6.0,280000.0
6104,5,2,6.0,59507.0
6110,9,3,5.0,80868.0
6112,9,0,4.0,13488.0
6114,7,1,2.0,15360.0
6115,13,2,3.0,84108.0
6116,16,1,4.0,32666.0
6118,4,2,7.0,95979.0
6119,16,0,10.0,43974.0
6121,7,0,15.0,43512.0
6122,9,0,4.0,79800.0
6123,9,1,3.0,3.0
6125,15,0,4.0,10152.0
6126,6,0,1.0,21280.0
6127,16,0,14.0,81666.0
6128,9,1,1.0,4092.0
6129,11,0,3.0,49872.0
6131,9,0,26.0,162916.0
6132,16,2,11.0,75384.0
6133,16,2,6.0,94230.0
6134,16,0,11.0,72871.0
6135,4,2,9.0,54384.0
6136,8,1,16.0,69318.0
6137,16,0,12.0,87948.0
6140,4,0,11.0,68252.0
6141,8,0,5.0,47988.0
6142,10,3,20.0,74000.0
6143,6,0,4.0,21925.0
6145,9,0,2.0,2424.0
6147,5,1,12.0,46068.0
6148,4,2,5.0,37325.0
6150,10,0,1.0,24420.0
6151,10,2,0.5,22200.0
6152,6,2,3.0,12384.0
6153,6,0,7.0,6449.0
6155,9,2,22.0,48732.0
6156,16,3,6.0,100511.0
6160,7,2,2.0,29436.0
6161,7,1,1.0,28794.0
6163,0,1,5.0,22647.0
6164,5,0,8.0,55455.0
6165,8,0,15.0,63984.0
6168,6,2,7.0,27084.0
6169,8,0,8.0,101312.0
6170,9,2,15.0,60924.0
6171,5,2,5.0,47990.0
6173,9,2,4.0,51768.0
6174,14,0,15.0,51710.0
6175,7,0,12.0,76788.0
6176,8,0,2.0,39672.0
6177,9,2,6.0,27504.0
6178,9,2,14.0,120444.0
6180,9,0,2.0,5088.0
6182,9,0,1.0,10644.0
6183,9,1,3.0,24696.0
6184,4,0,2.0,30393.0
6186,12,0,2.0,25594.0
6187,5,1,5.0,38388.0
6190,8,0,5.0,63986.0
6191,9,2,15.0,191964.0
6195,4,2,8.0,55455.0
6196,16,2,6.0,43974.0
6197,9,0,10.0,58654.0
6199,5,3,9.0,74651.0
6200,9,0,7.0,28056.0
6201,16,3,4.0,85435.0
6202,5,2,7.0,95979.0
6203,9,1,8.0,111976.0
6205,16,1,5.0,56538.0
6206,4,2,0.5,15360.0
6207,14,1,0.5,18612.0
6209,5,0,13.0,92780.0
6210,9,0,11.0,56628.0
6212,5,2,1.0,60787.0
6215,5,1,3.0,793428.0
6216,9,3,2.0,4092.0
6218,9,0,5.0,29436.0
6219,8,1,0.5,38388.0
6222,0,0,5.0,81387.0
6223,14,2,12.0,103419.0
6226,9,1,4.0,35652.0
6227,5,3,13.0,94700.0
6229,4,2,8.0,89581.0
6231,4,0,15.0,106644.0
6232,9,0,1.0,43512.0
6233,9,2,5.0,35832.0
6235,12,0,11.0,40525.0
6236,9,2,8.0,38580.0
6237,9,0,12.0,90000.0
6238,9,0,6.0,32160.0
6239,4,2,3.0,42657.0
6240,0,0,35.0,169851.0
6241,5,2,5.0,71451.0
6242,9,0,3.0,5280.0
6243,9,0,3.0,22908.0
6244,4,2,15.0,79983.0
6247,10,2,14.0,92724.0
6248,8,0,20.0,106644.0
6250,9,0,6.0,31188.0
6251,15,0,14.0,180000.0
6252,16,3,2.0,603072.0
6253,16,0,8.0,36180.0
6254,10,0,7.0,83256.0
6257,9,1,4.0,2016.0
6259,9,1,3.0,8508.0
6261,11,0,10.0,31176.0
6262,9,0,3.0,34044.0
6263,13,2,7.0,48756.0
6265,16,0,14.0,106793.0
6266,9,2,2.0,7440.0
6268,9,0,16.0,41568.0
6270,9,0,0.5,40008.0
6272,7,1,10.0,36259.0
6273,7,3,13.0,59934.0
6274,4,2,24.0,23040.0
6278,16,1,16.0,125639.0
6279,9,0,8.0,50772.0
6280,8,0,7.0,74651.0
6281,16,2,20.0,376918.0
6282,9,2,5.0,29424.0
6284,9,0,19.0,24000.0
6287,9,1,0.5,53340.0
6288,5,2,5.0,55455.0
6289,4,2,2.0,19392.0
6293,17,0,20.0,190000.0
6295,9,0,4.0,356618.0
6297,9,3,8.0,55455.0
6298,9,2,7.0,58814.0
6299,4,2,17.0,90647.0
6303,5,2,27.0,95979.0
6304,9,1,3.0,20196.0
6305,9,0,5.0,39768.0
6307,9,2,7.0,38388.0
6308,9,0,4.0,10800.0
6309,9,1,1.0,32628.0
6310,9,1,14.0,47352.0
6311,11,0,7.0,90050.0
6312,9,0,3.0,89676.0
6313,4,2,10.0,63986.0
6314,9,2,13.0,149301.0
6316,4,2,1.0,27264.0
6317,8,1,3.0,37116.0
6318,5,2,7.0,74651.0
6319,12,1,3.0,15360.0
6321,16,0,18.0,28897.0
6324,12,3,2.0,25594.0
6326,5,1,13.0,66708.0
6328,5,0,2.0,42657.0
6330,4,2,24.0,66132.0
6331,12,2,23.0,63986.0
6334,13,1,12.0,20724.0
6335,1,1,4.0,30708.0
6337,16,0,10.0,829224.0
6338,10,1,0.5,14148.0
6344,14,2,15.0,180000.0
6345,6,0,4.0,16646.0
6346,1,1,4.0,50656.0
6355,10,1,0.5,11100.0
6356,14,3,11.0,138582.0
6357,8,2,0.5,33276.0
6358,8,2,15.0,98112.0
6360,6,2,1.0,1548.0
6362,5,0,5.0,38392.0
6363,9,1,6.0,127968.0
6364,9,2,15.0,130932.0
6365,11,0,5.0,75000.0
6366,6,0,1.0,9596.0
6368,9,2,5.0,66540.0
6370,16,0,15.0,50256.0
6371,11,2,12.0,59220.0
6373,16,1,16.0,106793.0
6375,4,2,7.0,47990.0
6378,9,0,2.0,43512.0
6380,11,0,0.5,19104.0
6383,9,2,6.0,2313.0
6384,17,1,12.0,514000.0
6387,16,2,24.0,82922.0
6388,16,1,17.0,87948.0
6389,4,2,4.0,115176.0
6392,9,1,7.0,6450.0
6393,9,0,4.0,78912.0
6397,9,1,8.0,34044.0
6398,9,2,8.0,34044.0
6399,5,1,3.0,34548.0
6402,9,0,22.0,136308.0
6404,13,2,2.0,46080.0
6406,7,2,6.0,85315.0
6407,12,2,2.0,37795.0
6408,16,0,10.0,95486.0
6409,13,1,4.0,59124.0
6411,4,0,15.0,31993.0
6412,9,0,3.0,13080.0
6415,4,3,3.0,47990.0
6418,6,0,11.0,25794.0
6420,16,0,2.0,27641.0
6421,16,1,22.0,94230.0
6423,4,2,6.0,54388.0
6425,4,2,8.0,44790.0
6426,7,1,21.0,45857.0
6427,16,1,2.0,18846.0
6431,9,2,2.0,41568.0
6433,9,0,0.5,828.0
6435,12,0,4.0,34126.0
6436,16,1,10.0,115588.0
6442,9,3,8.0,37116.0
6443,16,2,4.0,125639.0
6444,1,1,4.0,52255.0
6445,9,0,0.5,33276.0
6448,16,2,1.0,39576.0
6450,13,2,8.0,54040.0
6452,9,2,1.0,74651.0
6459,11,3,10.0,47796.0
6461,14,2,15.0,103419.0
6464,9,0,10.0,69828.0
6465,13,0,8.0,51192.0
6466,16,2,25.0,72871.0
6467,4,2,3.0,41591.0
6472,9,0,2.0,8328.0
6473,0,0,25.0,127388.0
6474,9,1,12.0,21756.0
6475,9,2,12.0,143484.0
6476,9,2,4.0,60064.0
6477,9,2,3.0,29436.0
6478,9,3,4.0,24372.0
6479,14,0,12.0,124103.0
6481,6,0,7.0,45140.0
6483,9,0,3.0,43044.0
6486,4,2,12.0,44796.0
6488,8,2,5.0,159966.0
6489,6,2,12.0,70935.0
6492,15,0,12.0,60000.0
6493,9,2,0.5,62223.0
6495,16,0,15.0,69102.0
6496,5,2,7.0,77850.0
6501,4,0,12.0,55455.0
6502,5,2,12.0,66119.0
6503,4,2,15.0,95979.0
6504,9,1,25.0,76788.0
6506,4,3,10.0,47990.0
6511,9,0,6.0,114792.0
6512,5,1,7.0,35192.0
6513,16,0,4.0,45733.0
6515,9,2,1.0,21756.0
6517,5,1,2.0,38388.0
6519,5,1,8.0,85315.0
6520,14,2,4.0,72394.0
6525,7,1,8.0,30393.0
6527,7,1,7.0,499092.0
6531,9,2,2.0,5388.0
6532,5,2,13.0,245280.0
6535,4,2,10.0,742236.0
6537,15,0,14.0,25392.0
6538,0,1,25.0,92002.0
6539,9,1,20.0,94986.0
6540,17,2,4.0,86900.0
6541,9,2,4.0,25644.0
6542,16,0,4.0,572916.0
6543,7,2,3.0,42657.0
6544,9,1,21.0,80868.0
6545,4,2,17.0,49056.0
6547,8,2,8.0,127968.0
6550,9,3,12.0,48540.0
6553,12,2,3.0,25594.0
6554,9,2,4.0,51189.0
6555,9,0,3.0,9060.0
6557,5,0,22.0,76250.0
6558,16,2,10.0,47115.0
6559,17,0,25.0,300000.0
6563,9,2,30.0,124447.0
6565,8,1,3.0,85315.0
6567,9,2,22.0,159966.0
6568,9,0,6.0,55988.0
6570,6,2,10.0,90281.0
6571,16,0,1.0,467376.0
6577,11,1,0.5,6444.0
6578,12,1,5.0,42657.0
6579,10,0,10.0,27756.0
6580,9,2,1.0,47052.0
6582,4,2,6.0,53322.0
6583,9,2,10.0,11868.0
6585,9,0,7.0,28393.0
6587,9,1,5.0,12936.0
6588,6,0,8.0,18576.0
6590,4,3,22.0,34548.0
6592,4,2,2.0,47990.0
6595,4,2,4.0,74651.0
6599,15,0,14.0,63888.0
6601,9,2,4.0,22764.0
6607,1,0,15.0,79983.0
6608,6,0,8.0,51589.0
6609,5,2,22.0,127972.0
6610,16,2,5.0,226151.0
6612,9,2,5.0,59720.0
6613,16,0,4.0,30153.0
6615,12,0,12.0,90647.0
6617,9,2,13.0,61428.0
6619,9,0,9.0,143484.0
6620,6,0,2.0,3095.0
6621,9,0,2.0,268740.0
6626,9,2,2.0,70001.0
6628,9,2,9.0,41472.0
6632,9,2,1.0,127972.0
6633,5,2,12.0,71984.0
6634,9,1,1.0,22764.0
6635,5,3,11.0,106644.0
6636,10,2,25.0,87948.0
6637,4,2,2.0,51189.0
6638,8,1,8.0,51192.0
6639,4,2,5.0,36468.0
6642,9,1,8.0,64709.0
6645,4,2,21.0,46923.0
6650,9,0,17.0,57588.0
6651,9,0,20.0,53855.0
6652,9,0,3.0,47352.0
6653,16,0,18.0,118792.0
6654,12,3,14.0,47990.0
6655,7,1,24.0,38392.0
6656,9,1,24.0,61472.0
6657,5,0,12.0,75717.0
6659,9,0,3.0,3900.0
6660,5,2,23.0,101312.0
6664,16,0,6.0,47743.0
6667,8,2,11.0,61428.0
6668,4,2,3.0,42876.0
6673,12,3,1.0,25594.0
6674,16,1,17.0,56538.0
6676,9,0,4.0,63492.0
6677,4,2,4.0,33276.0
6678,6,0,8.0,77383.0
6681,12,2,7.0,63986.0
6683,16,2,5.0,35179.0
6684,9,2,20.0,51192.0
6685,10,0,3.0,35244.0
6686,5,1,12.0,83760.0
6687,5,2,20.0,149301.0
6688,12,0,5.0,46923.0
6689,5,1,0.5,49909.0
6691,9,1,2.0,17916.0
6692,16,1,15.0,550296.0
6694,9,0,5.0,35000.0
6695,11,1,3.0,35328.0
6697,6,0,6.0,38692.0
6699,8,1,7.0,28476.0
6700,9,0,5.0,28860.0
6705,4,2,0.5,24528.0
6707,9,0,6.0,107616.0
6708,9,1,3.0,17916.0
6710,16,0,9.0,56538.0
6711,9,2,25.0,12792.0
6712,8,1,13.0,70385.0
6713,9,2,2.0,27264.0
6714,4,0,10.0,42657.0
6715,6,0,2.0,11607.0
6716,4,2,8.0,44790.0
6717,9,0,12.0,53322.0
6721,16,3,7.0,116845.0
6724,9,0,22.0,83633.0
6725,10,1,9.0,58272.0
6727,10,2,6.0,47172.0
6733,16,3,0.5,62851.0
6735,7,0,2.0,18552.0
6736,5,2,9.0,85742.0
6740,7,2,13.0,103444.0
6742,9,0,0.5,37325.0
6743,6,0,1.0,4644.0
6744,9,0,8.0,54384.0
6745,11,2,6.0,72732.0
6746,12,2,21.0,460704.0
6747,12,1,22.0,767832.0
6748,9,0,9.0,37752.0
6750,9,2,22.0,83633.0
6751,12,2,20.0,460704.0
6752,9,2,5.0,11964.0
6753,9,1,3.0,60000.0
6754,9,0,3.0,13946.0
6757,12,1,30.0,213287.0
6758,9,1,15.0,98520.0
6759,15,0,3.0,28800.0
6760,5,0,20.0,69318.0
6761,13,2,4.0,49368.0
6763,9,1,3.0,19884.0
6764,5,2,22.0,54388.0
6765,13,1,2.0,42660.0
6766,12,2,10.0,109300.0
6768,10,1,0.5,13413.0
6770,11,2,14.0,99120.0
6771,6,0,3.0,51589.0
6772,16,2,16.0,91089.0
6773,9,0,9.0,51192.0
6774,9,2,16.0,66953.0
6777,9,2,4.0,15996.0
6778,15,0,5.0,7512.0
6781,9,2,4.0,33276.0
6786,9,2,15.0,45912.0
6787,16,2,18.0,150767.0
6788,16,0,5.0,48371.0
6789,9,2,7.0,40956.0
6790,4,2,1.0,23462.0
6791,6,2,9.0,18391.0
6794,9,0,5.0,85104.0
6795,9,2,10.0,31668.0
6796,17,0,8.0,170000.0
6798,5,0,6.0,82116.0
6799,9,0,1.0,100440.0
6800,16,0,5.0,59050.0
6801,9,0,3.0,29820.0
6809,5,1,2.0,94056.0
6811,10,1,4.0,41628.0
6812,6,0,3.0,70935.0
6815,9,1,10.0,63986.0
6816,5,1,5.0,34548.0
6817,9,0,6.0,8508.0
6818,9,2,5.0,23462.0
6822,5,1,8.0,112620.0
6824,9,2,20.0,140772.0
6825,16,0,18.0,81666.0
6827,9,0,2.0,40536.0
6829,7,1,1.0,19196.0
6830,16,1,6.0,59873.0
6832,17,2,24.0,250000.0
6837,10,1,4.0,34692.0
6838,5,2,8.0,74117.0
6841,5,1,22.0,97899.0
6842,7,1,13.0,42657.0
6843,13,0,8.0,146268.0
6852,16,0,7.0,62820.0
6853,6,0,11.0,33533.0
6854,6,1,4.0,77383.0
6856,10,3,10.0,33300.0
6857,6,0,3.0,4644.0
6859,5,2,9.0,79983.0
6861,9,2,5.0,33252.0
6862,8,0,15.0,159966.0
6865,16,2,9.0,175895.0
6866,16,0,32.0,84178.0
6872,12,2,4.0,63986.0
6875,13,3,6.0,54852.0
6876,9,2,5.0,18000.0
6879,9,2,11.0,15324.0
6882,11,2,2.0,22860.0
6884,16,1,8.0,62820.0
6885,10,0,18.0,63828.0
6886,9,0,10.0,14208.0
6890,9,0,5.0,32940.0
6891,9,0,1.0,15600.0
6892,16,2,4.0,50256.0
6893,4,2,9.0,72518.0
6895,9,0,4.0,14412.0
6897,9,2,5.0,38388.0
6898,12,3,2.0,17063.0
6899,10,2,13.0,41625.0
6901,5,0,12.0,85315.0
6903,6,0,2.0,14187.0
6904,12,2,3.0,44630.0
6907,8,2,4.0,74651.0
6912,6,0,2.0,2472.0
6914,4,2,17.0,46923.0
6916,8,0,1.0,38388.0
6917,4,2,5.0,58654.0
6918,9,1,8.0,68628.0
6919,16,0,32.0,75384.0
6920,12,0,7.0,61853.0
6923,5,1,9.0,59720.0
6924,5,0,7.0,39672.0
6925,7,1,0.5,10872.0
6926,13,2,19.0,66026.0
6927,15,0,10.0,23801.0
6929,13,2,13.0,60948.0
6931,4,2,5.0,56521.0
6933,9,0,1.0,23436.0
6935,9,2,16.0,89580.0
6937,5,1,6.0,71451.0
6938,16,0,9.0,87948.0
6939,13,0,28.0,75576.0
6940,9,0,8.0,24120.0
6941,9,2,20.0,122172.0
6942,9,0,3.0,3096.0
6943,6,0,6.0,69645.0
6944,13,0,9.0,54852.0
6946,5,0,12.0,51192.0
6947,9,2,14.0,64632.0
6948,9,0,6.0,12468.0
6951,6,0,2.0,3869.0
6953,9,2,5.0,85608.0
6954,6,0,6.0,7740.0
6955,4,3,5.0,45857.0
6957,9,2,0.5,17280.0
6958,4,2,3.0,55455.0
6959,7,0,8.0,49056.0
6960,7,2,16.0,69318.0
6961,16,0,10.0,62820.0
6963,5,0,10.0,81049.0
6965,9,2,3.0,61428.0
6968,9,0,14.0,159966.0
6969,11,2,22.0,641.0
6970,4,2,14.0,69318.0
6971,8,0,2.0,34548.0
6972,9,2,6.0,49056.0
6976,5,1,20.0,46070.0
6977,10,2,9.0,102672.0
6978,8,1,4.0,33060.0
6979,14,0,6.0,82736.0
6980,10,2,12.0,40469.0
6981,5,0,7.0,95979.0
6982,4,2,22.0,106644.0
6983,14,0,3.0,110659.0
6986,9,0,5.0,38388.0
6988,9,0,6.0,29928.0
6989,5,2,13.0,114109.0
6992,8,3,13.0,51192.0
6993,9,0,2.0,14196.0
6994,4,2,4.0,68785.0
6995,9,2,11.0,41208.0
6998,13,0,2.0,38400.0
7000,9,0,4.0,51192.0
7003,16,0,3.0,65332.0
7004,4,0,1.0,70380.0
7005,7,2,3.0,42657.0
7006,16,1,2.0,452304.0
7013,6,0,9.0,12384.0
7014,4,3,16.0,58872.0
7019,9,0,34.0,180000.0
7021,12,2,4.0,28794.0
7022,10,0,10.0,51338.0
7024,16,2,13.0,63192.0
7028,10,0,7.0,88800.0
7030,7,3,20.0,21756.0
7032,16,0,10.0,90460.0
7035,9,2,4.0,46800.0
7037,9,0,12.0,29460.0
7038,16,0,16.0,152024.0
7042,9,2,5.0,16632.0
7044,16,0,10.0,79555.0
7046,9,0,21.0,63986.0
7047,16,0,4.0,50256.0
7050,5,2,10.0,79983.0
7051,4,0,6.0,57588.0
7057,1,2,7.0,95979.0
7059,5,0,7.0,72518.0
7061,8,0,3.0,45857.0
7063,5,3,13.0,63984.0
7064,4,2,3.0,63986.0
7066,5,2,11.0,102378.0
7067,15,2,3.0,16536.0
7068,14,3,3.0,113761.0
7069,10,2,11.0,83256.0
7071,9,2,3.0,17844.0
7072,16,3,25.0,75384.0
7073,8,2,9.0,77850.0
7074,9,1,5.0,149301.0
7077,9,0,4.0,204.0
7080,9,1,5.0,3700.0
7082,7,3,8.0,21329.0
7084,5,0,1.0,43512.0
7085,14,0,16.0,114180.0
7086,9,1,8.0,14220.0
7091,11,2,6.0,33252.0
7096,9,2,2.0,38292.0
7097,1,0,4.0,38388.0
7098,6,0,1.0,2016.0
7099,16,2,2.0,62820.0
7100,10,1,0.5,30063.0
7102,9,0,4.0,5772.0
7104,7,3,5.0,69318.0
7106,12,0,10.0,42657.0
7108,9,0,1.0,18192.0
7110,9,2,6.0,66948.0
7112,4,0,4.0,31993.0
7113,9,2,15.0,90647.0
7114,9,2,9.0,35491.0
7115,1,0,11.0,46068.0
7116,5,0,6.0,63986.0
7117,9,0,12.0,54576.0
7119,16,1,30.0,106793.0
7120,6,2,1.0,15792.0
7121,17,2,0.5,480000.0
7122,10,0,20.0,44400.0
7125,16,0,14.0,753840.0
7126,6,0,5.0,4643.0
7130,8,0,3.0,48624.0
7132,5,2,5.0,55455.0
7134,11,0,28.0,3120.0
7135,10,3,18.0,83256.0
7137,9,3,12.0,117629.0
7138,4,2,12.0,42657.0
7139,10,2,3.0,19428.0
7142,5,0,4.0,11200.0
7143,7,1,3.0,30927.0
7145,5,2,26.0,95979.0
7147,6,2,4.0,27084.0
7149,9,0,3.0,34152.0
7151,6,0,12.0,51589.0
7152,7,1,23.0,26128.0
7157,10,0,4.0,55500.0
7160,12,1,3.0,28794.0
7163,9,2,5.0,46764.0
7165,7,2,4.0,101312.0
7166,9,0,4.0,52980.0
7167,5,2,7.0,89580.0
7168,9,0,10.0,10776.0
7170,9,0,1.0,4488.0
7173,14,2,16.0,153061.0
7175,14,2,9.0,130309.0
7177,5,2,8.0,58654.0
7181,9,1,5.0,24276.0
7182,9,2,8.0,43512.0
7186,11,3,11.0,218198.0
7187,9,0,2.0,16863.0
7188,8,0,4.0,106644.0
7190,6,0,4.0,25794.0
7192,12,1,5.0,45857.0
7193,4,2,24.0,106650.0
7194,9,1,10.0,74668.0
7195,7,2,3.0,34126.0
7197,9,0,2.0,31993.0
7199,9,2,4.0,51192.0
7201,12,1,8.0,34126.0
7202,9,0,2.0,3491.0
7204,14,1,5.0,82736.0
7208,10,0,7.0,81588.0
7212,5,1,6.0,60144.0
7214,5,0,3.0,62387.0
7217,9,0,2.0,39216.0
7218,6,2,7.0,33275.0
7220,9,3,5.0,103248.0
7221,6,0,10.0,11604.0
7223,5,0,2.0,38388.0
7224,16,2,4.0,753840.0
7225,9,0,4.0,147072.0
7226,5,0,6.0,83184.0
7229,9,2,15.0,78516.0
7231,9,0,1.0,7656.0
7233,17,2,11.0,185000.0
7237,9,1,4.0,10236.0
7240,13,0,7.0,51192.0
7243,9,2,8.0,42000.0
7244,8,1,3.0,38388.0
7245,10,2,7.0,38856.0
7246,5,2,4.0,181294.0
7253,9,2,11.0,103932.0
7257,1,2,4.0,63984.0
7258,15,0,1.0,8640.0
7259,16,2,1.0,904608.0
7261,9,2,5.0,213287.0
7263,9,1,10.0,48489.0
7265,9,0,6.0,15432.0
7268,5,0,2.0,53748.0
7269,5,2,0.5,44148.0
7271,5,3,12.0,63986.0
7283,8,0,3.0,69318.0
7287,8,3,10.0,42657.0
7288,5,0,19.0,88514.0
